map,started_timestamp,duration,irl_duration,game_id,avg_elo,num_players,team_0_elo,team_1_elo,replay_enhanced,leaderboard,mirror,patch,raw_match_type,game_type,game_speed,starting_age,winner,team,feudal_age_uptime,castle_age_uptime,imperial_age_uptime,old_rating,new_rating,match_rating_diff,replay_summary_raw,profile_id,civ,opening
african_clearing,2025-01-16 13:44:03+00:00,0 days 00:36:26.200000,0 days 00:21:26,365674340,1013.5,2,1010.0,1017.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,1017,1033,7.0,{},1887326,gurjaras,
arena,2025-01-18 10:50:47+00:00,0 days 01:16:19.800000,0 days 00:44:54,366089873,730.25,8,734.5,726.0,False,team_random_map,False,125283,9,random_map,normal,dark,False,0,,,,837,816,8.5,{},12180964,hindustanis,
arena,2025-01-18 10:50:47+00:00,0 days 01:16:19.800000,0 days 00:44:54,366089873,730.25,8,734.5,726.0,False,team_random_map,False,125283,9,random_map,normal,dark,True,1,,,,678,697,-8.5,{},20292822,franks,
arena,2025-01-18 10:50:47+00:00,0 days 01:16:19.800000,0 days 00:44:54,366089873,730.25,8,734.5,726.0,False,team_random_map,False,125283,9,random_map,normal,dark,False,0,,,,756,739,8.5,{},5540243,khmer,
arena,2025-01-18 10:50:47+00:00,0 days 01:16:19.800000,0 days 00:44:54,366089873,730.25,8,734.5,726.0,False,team_random_map,False,125283,9,random_map,normal,dark,True,1,,,,819,831,-8.5,{},3318940,huns,
arena,2025-01-18 10:50:47+00:00,0 days 01:16:19.800000,0 days 00:44:54,366089873,730.25,8,734.5,726.0,False,team_random_map,False,125283,9,random_map,normal,dark,False,0,,,,634,622,8.5,{},9171581,gurjaras,
arena,2025-01-18 10:50:47+00:00,0 days 01:16:19.800000,0 days 00:44:54,366089873,730.25,8,734.5,726.0,False,team_random_map,False,125283,9,random_map,normal,dark,True,1,,,,726,742,-8.5,{},14349352,goths,
arena,2025-01-18 10:50:47+00:00,0 days 01:16:19.800000,0 days 00:44:54,366089873,730.25,8,734.5,726.0,False,team_random_map,False,125283,9,random_map,normal,dark,False,0,,,,711,696,8.5,{},2390029,turks,
arena,2025-01-18 10:50:47+00:00,0 days 01:16:19.800000,0 days 00:44:54,366089873,730.25,8,734.5,726.0,False,team_random_map,False,125283,9,random_map,normal,dark,True,1,,,,681,699,-8.5,{},5679743,britons,
arabia,2025-01-14 14:37:29+00:00,0 days 00:23:44.600000,0 days 00:13:58,365289307,981.0,2,965.0,997.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,965,950,-32.0,{},18020166,mongols,
arabia,2025-01-14 14:37:29+00:00,0 days 00:23:44.600000,0 days 00:13:58,365289307,981.0,2,965.0,997.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,997,1012,32.0,{},10131590,goths,
megarandom,2025-01-18 00:23:22+00:00,0 days 00:15:33.300000,0 days 00:09:09,366003515,1444.75,4,1444.5,1445.0,False,team_random_map,False,125283,7,random_map,normal,dark,True,0,,,,1413,1430,-0.5,{},2329095,huns,
megarandom,2025-01-18 00:23:22+00:00,0 days 00:15:33.300000,0 days 00:09:09,366003515,1444.75,4,1444.5,1445.0,False,team_random_map,False,125283,7,random_map,normal,dark,False,1,,,,1444,1428,0.5,{},5312628,hindustanis,
megarandom,2025-01-18 00:23:22+00:00,0 days 00:15:33.300000,0 days 00:09:09,366003515,1444.75,4,1444.5,1445.0,False,team_random_map,False,125283,7,random_map,normal,dark,True,0,,,,1476,1491,-0.5,{},300915,mongols,
megarandom,2025-01-18 00:23:22+00:00,0 days 00:15:33.300000,0 days 00:09:09,366003515,1444.75,4,1444.5,1445.0,False,team_random_map,False,125283,7,random_map,normal,dark,False,1,,,,1446,1430,0.5,{},5880110,spanish,
arena,2025-01-13 12:58:50+00:00,0 days 00:33:43,0 days 00:19:50,365073492,1132.5,2,1119.0,1146.0,False,random_map,False,125283,6,random_map,normal,dark,True,0,,,,1119,1136,-27.0,{},21764863,saracens,
arena,2025-01-13 12:58:50+00:00,0 days 00:33:43,0 days 00:19:50,365073492,1132.5,2,1119.0,1146.0,False,random_map,False,125283,6,random_map,normal,dark,False,1,,,,1146,1129,27.0,{},11763416,gurjaras,
megarandom,2025-01-18 12:34:33+00:00,0 days 00:58:54.300000,0 days 00:34:39,366105392,1593.5,2,1583.0,1604.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,1583,1568,-21.0,{},14694831,malians,
megarandom,2025-01-18 12:34:33+00:00,0 days 00:58:54.300000,0 days 00:34:39,366105392,1593.5,2,1583.0,1604.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,1604,1619,21.0,{},215889,berbers,
african_clearing,2025-01-12 11:37:34+00:00,0 days 00:52:26.700000,0 days 00:30:51,364819804,907.0,2,894.0,920.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,894,879,-26.0,{},5695956,khmer,
african_clearing,2025-01-12 11:37:34+00:00,0 days 00:52:26.700000,0 days 00:30:51,364819804,907.0,2,894.0,920.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,920,935,26.0,{},12299822,malians,
arabia,2025-01-12 08:57:37+00:00,0 days 00:55:40.500000,0 days 00:32:45,364797939,1214.5,2,1194.0,1235.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,1194,1180,-41.0,{},2147247,burmese,
arabia,2025-01-12 08:57:37+00:00,0 days 00:55:40.500000,0 days 00:32:45,364797939,1214.5,2,1194.0,1235.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,1235,1249,41.0,{},5911615,burgundians,
black_forest,2025-01-12 21:53:13+00:00,0 days 01:11:41,0 days 00:42:10,364964028,780.625,8,798.25,763.0,False,team_random_map,False,125283,9,random_map,normal,dark,False,0,,,,752,721,35.25,{},4230537,burgundians,
black_forest,2025-01-12 21:53:13+00:00,0 days 01:11:41,0 days 00:42:10,364964028,780.625,8,798.25,763.0,False,team_random_map,False,125283,9,random_map,normal,dark,True,1,,,,789,805,-35.25,{},15196251,mongols,
black_forest,2025-01-12 21:53:13+00:00,0 days 01:11:41,0 days 00:42:10,364964028,780.625,8,798.25,763.0,False,team_random_map,False,125283,9,random_map,normal,dark,False,0,,,,781,762,35.25,{},1022669,ethiopians,
black_forest,2025-01-12 21:53:13+00:00,0 days 01:11:41,0 days 00:42:10,364964028,780.625,8,798.25,763.0,False,team_random_map,False,125283,9,random_map,normal,dark,True,1,,,,767,784,-35.25,{},765656,celts,
black_forest,2025-01-12 21:53:13+00:00,0 days 01:11:41,0 days 00:42:10,364964028,780.625,8,798.25,763.0,False,team_random_map,False,125283,9,random_map,normal,dark,False,0,,,,816,771,35.25,{},4335774,khmer,
black_forest,2025-01-12 21:53:13+00:00,0 days 01:11:41,0 days 00:42:10,364964028,780.625,8,798.25,763.0,False,team_random_map,False,125283,9,random_map,normal,dark,True,1,,,,758,776,-35.25,{},2200169,byzantines,
black_forest,2025-01-12 21:53:13+00:00,0 days 01:11:41,0 days 00:42:10,364964028,780.625,8,798.25,763.0,False,team_random_map,False,125283,9,random_map,normal,dark,False,0,,,,844,793,35.25,{},15141133,turks,
black_forest,2025-01-12 21:53:13+00:00,0 days 01:11:41,0 days 00:42:10,364964028,780.625,8,798.25,763.0,False,team_random_map,False,125283,9,random_map,normal,dark,True,1,,,,738,757,-35.25,{},2212357,teutons,
lombardia,2025-01-15 11:34:32+00:00,0 days 01:03:07.600000,0 days 00:37:08,365463037,872.8333333333334,6,865.3333333333334,880.3333333333334,False,team_random_map,False,125283,8,random_map,normal,dark,False,0,,,,815,794,-15.0,{},10227696,portuguese,
lombardia,2025-01-15 11:34:32+00:00,0 days 01:03:07.600000,0 days 00:37:08,365463037,872.8333333333334,6,865.3333333333334,880.3333333333334,False,team_random_map,False,125283,8,random_map,normal,dark,True,1,,,,902,916,15.0,{},491,goths,
lombardia,2025-01-15 11:34:32+00:00,0 days 01:03:07.600000,0 days 00:37:08,365463037,872.8333333333334,6,865.3333333333334,880.3333333333334,False,team_random_map,False,125283,8,random_map,normal,dark,False,0,,,,919,901,-15.0,{},21773659,huns,
lombardia,2025-01-15 11:34:32+00:00,0 days 01:03:07.600000,0 days 00:37:08,365463037,872.8333333333334,6,865.3333333333334,880.3333333333334,False,team_random_map,False,125283,8,random_map,normal,dark,True,1,,,,876,891,15.0,{},2809831,franks,
lombardia,2025-01-15 11:34:32+00:00,0 days 01:03:07.600000,0 days 00:37:08,365463037,872.8333333333334,6,865.3333333333334,880.3333333333334,False,team_random_map,False,125283,8,random_map,normal,dark,False,0,,,,862,847,-15.0,{},5360247,franks,
lombardia,2025-01-15 11:34:32+00:00,0 days 01:03:07.600000,0 days 00:37:08,365463037,872.8333333333334,6,865.3333333333334,880.3333333333334,False,team_random_map,False,125283,8,random_map,normal,dark,True,1,,,,863,879,15.0,{},714926,bohemians,
lowland,2025-01-13 04:37:00+00:00,0 days 00:17:13.600000,0 days 00:10:08,365029647,1910.0,2,1880.0,1940.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,1880,1867,-60.0,{},3236492,hindustanis,
lowland,2025-01-13 04:37:00+00:00,0 days 00:17:13.600000,0 days 00:10:08,365029647,1910.0,2,1880.0,1940.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,1940,1953,60.0,{},10457681,britons,
african_clearing,2025-01-12 11:07:30+00:00,0 days 00:42:01.100000,0 days 00:24:43,364814773,1561.0,2,1550.0,1572.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,1550,1535,-22.0,{},14816534,huns,
african_clearing,2025-01-12 11:07:30+00:00,0 days 00:42:01.100000,0 days 00:24:43,364814773,1561.0,2,1550.0,1572.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,1572,1587,22.0,{},438906,burgundians,
nomad,2025-01-14 14:46:16+00:00,0 days 00:44:34.100000,0 days 00:26:13,365290558,1384.25,4,1404.5,1364.0,False,team_random_map,False,125283,7,random_map,normal,dark,True,0,,,,1381,1396,40.5,{},3041011,persians,
nomad,2025-01-14 14:46:16+00:00,0 days 00:44:34.100000,0 days 00:26:13,365290558,1384.25,4,1404.5,1364.0,False,team_random_map,False,125283,7,random_map,normal,dark,False,1,,,,1329,1316,-40.5,{},4281446,britons,
nomad,2025-01-14 14:46:16+00:00,0 days 00:44:34.100000,0 days 00:26:13,365290558,1384.25,4,1404.5,1364.0,False,team_random_map,False,125283,7,random_map,normal,dark,True,0,,,,1428,1441,40.5,{},6259197,magyars,
nomad,2025-01-14 14:46:16+00:00,0 days 00:44:34.100000,0 days 00:26:13,365290558,1384.25,4,1404.5,1364.0,False,team_random_map,False,125283,7,random_map,normal,dark,False,1,,,,1399,1383,-40.5,{},541389,persians,
african_clearing,2025-01-14 22:16:42+00:00,0 days 00:35:06.300000,0 days 00:20:39,365373557,1310.5,2,1307.0,1314.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,1307,1291,-7.0,{},5488857,mongols,
african_clearing,2025-01-14 22:16:42+00:00,0 days 00:35:06.300000,0 days 00:20:39,365373557,1310.5,2,1307.0,1314.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,1314,1345,7.0,{},21840463,koreans,
african_clearing,2025-01-17 07:23:05+00:00,0 days 00:32:24.800000,0 days 00:19:04,365837332,1222.5,2,1284.0,1161.0,False,random_map,False,125283,6,random_map,normal,dark,True,0,,,,1284,1295,123.0,{},3509656,mayans,
african_clearing,2025-01-17 07:23:05+00:00,0 days 00:32:24.800000,0 days 00:19:04,365837332,1222.5,2,1284.0,1161.0,False,random_map,False,125283,6,random_map,normal,dark,False,1,,,,1161,1150,-123.0,{},2333680,spanish,
arabia,2025-01-17 20:32:05+00:00,0 days 00:19:27.900000,0 days 00:11:27,365955170,889.5,2,893.0,886.0,False,random_map,False,125283,6,random_map,normal,dark,True,0,,,,893,918,7.0,{},21490850,teutons,
arabia,2025-01-17 20:32:05+00:00,0 days 00:19:27.900000,0 days 00:11:27,365955170,889.5,2,893.0,886.0,False,random_map,False,125283,6,random_map,normal,dark,False,1,,,,886,870,-7.0,{},2515208,turks,
arabia,2025-01-14 18:54:22+00:00,0 days 00:31:32.100000,0 days 00:18:33,365332593,982.0,2,961.0,1003.0,False,random_map,False,125283,6,random_map,normal,dark,True,0,,,,961,979,-42.0,{},14198904,aztecs,
arabia,2025-01-14 18:54:22+00:00,0 days 00:31:32.100000,0 days 00:18:33,365332593,982.0,2,961.0,1003.0,False,random_map,False,125283,6,random_map,normal,dark,False,1,,,,1003,952,42.0,{},12063208,spanish,
arabia,2025-01-12 19:34:39+00:00,0 days 00:33:05.600000,0 days 00:19:28,364929065,1458.5,2,1450.0,1467.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,1450,1435,-17.0,{},2129439,burgundians,
arabia,2025-01-12 19:34:39+00:00,0 days 00:33:05.600000,0 days 00:19:28,364929065,1458.5,2,1450.0,1467.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,1467,1482,17.0,{},602752,slavs,
arena,2025-01-18 13:21:38+00:00,0 days 00:42:07.900000,0 days 00:24:47,366113582,1342.125,8,1341.0,1343.25,False,team_random_map,False,125283,9,random_map,normal,dark,True,0,,,,1254,1274,-2.25,{},5154616,huns,
arena,2025-01-18 13:21:38+00:00,0 days 00:42:07.900000,0 days 00:24:47,366113582,1342.125,8,1341.0,1343.25,False,team_random_map,False,125283,9,random_map,normal,dark,False,1,,,,1326,1311,2.25,{},1304523,bohemians,
arena,2025-01-18 13:21:38+00:00,0 days 00:42:07.900000,0 days 00:24:47,366113582,1342.125,8,1341.0,1343.25,False,team_random_map,False,125283,9,random_map,normal,dark,True,0,,,,1454,1465,-2.25,{},4515561,celts,
arena,2025-01-18 13:21:38+00:00,0 days 00:42:07.900000,0 days 00:24:47,366113582,1342.125,8,1341.0,1343.25,False,team_random_map,False,125283,9,random_map,normal,dark,False,1,,,,1354,1337,2.25,{},2489395,khmer,
arena,2025-01-18 13:21:38+00:00,0 days 00:42:07.900000,0 days 00:24:47,366113582,1342.125,8,1341.0,1343.25,False,team_random_map,False,125283,9,random_map,normal,dark,True,0,,,,1406,1419,-2.25,{},3445815,georgians,
arena,2025-01-18 13:21:38+00:00,0 days 00:42:07.900000,0 days 00:24:47,366113582,1342.125,8,1341.0,1343.25,False,team_random_map,False,125283,9,random_map,normal,dark,False,1,,,,1334,1318,2.25,{},8510744,mongols,
arena,2025-01-18 13:21:38+00:00,0 days 00:42:07.900000,0 days 00:24:47,366113582,1342.125,8,1341.0,1343.25,False,team_random_map,False,125283,9,random_map,normal,dark,True,0,,,,1250,1270,-2.25,{},20571884,teutons,
arena,2025-01-18 13:21:38+00:00,0 days 00:42:07.900000,0 days 00:24:47,366113582,1342.125,8,1341.0,1343.25,False,team_random_map,False,125283,9,random_map,normal,dark,False,1,,,,1359,1342,2.25,{},19224656,spanish,
megarandom,2025-01-17 00:20:40+00:00,0 days 01:08:57.800000,0 days 00:40:34,365785853,1075.0,2,1075.0,1075.0,False,random_map,True,125283,6,random_map,normal,dark,True,0,,,,1075,1091,0.0,{},267186,italians,
megarandom,2025-01-17 00:20:40+00:00,0 days 01:08:57.800000,0 days 00:40:34,365785853,1075.0,2,1075.0,1075.0,False,random_map,True,125283,6,random_map,normal,dark,False,1,,,,1075,1059,0.0,{},5387745,italians,
arabia,2025-01-18 14:14:04+00:00,0 days 00:28:20,0 days 00:16:40,366124302,1209.5,2,1217.0,1202.0,False,random_map,False,125283,6,random_map,normal,dark,True,0,,,,1217,1232,15.0,{},2465172,teutons,
arabia,2025-01-18 14:14:04+00:00,0 days 00:28:20,0 days 00:16:40,366124302,1209.5,2,1217.0,1202.0,False,random_map,False,125283,6,random_map,normal,dark,False,1,,,,1202,1187,-15.0,{},2921249,saracens,
hideout,2025-01-14 04:48:55+00:00,0 days 00:56:07.700000,0 days 00:33:01,365230395,991.25,4,986.0,996.5,False,co_team_random_map,False,125283,67,random_map,normal,dark,False,0,,,,972,956,-10.5,{},12672597,britons,
hideout,2025-01-14 04:48:55+00:00,0 days 00:56:07.700000,0 days 00:33:01,365230395,991.25,4,986.0,996.5,False,co_team_random_map,False,125283,67,random_map,normal,dark,True,1,,,,1031,1045,10.5,{},13892358,lithuanians,
hideout,2025-01-14 04:48:55+00:00,0 days 00:56:07.700000,0 days 00:33:01,365230395,991.25,4,986.0,996.5,False,co_team_random_map,False,125283,67,random_map,normal,dark,False,0,,,,1000,951,-10.5,{},12638589,goths,
hideout,2025-01-14 04:48:55+00:00,0 days 00:56:07.700000,0 days 00:33:01,365230395,991.25,4,986.0,996.5,False,co_team_random_map,False,125283,67,random_map,normal,dark,True,1,,,,962,1005,10.5,{},9722790,bengalis,
arabia,2025-01-16 22:46:41+00:00,0 days 01:10:58.500000,0 days 00:41:45,365772031,1305.5,2,1295.0,1316.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,1295,1280,-21.0,{},1741082,huns,
arabia,2025-01-16 22:46:41+00:00,0 days 01:10:58.500000,0 days 00:41:45,365772031,1305.5,2,1295.0,1316.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,1316,1331,21.0,{},222185,romans,
arabia,2025-01-12 05:06:43+00:00,0 days 00:10:40.900000,0 days 00:06:17,364768355,1421.5,2,1409.0,1434.0,False,random_map,False,125283,6,random_map,normal,dark,True,0,,,,1409,1426,-25.0,{},3161004,magyars,
arabia,2025-01-12 05:06:43+00:00,0 days 00:10:40.900000,0 days 00:06:17,364768355,1421.5,2,1409.0,1434.0,False,random_map,False,125283,6,random_map,normal,dark,False,1,,,,1434,1417,25.0,{},10285766,italians,
acropolis,2025-01-14 17:40:51+00:00,0 days 00:38:52.400000,0 days 00:22:52,365318690,1536.5,2,1535.0,1538.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,1535,1519,-3.0,{},3104552,burgundians,
acropolis,2025-01-14 17:40:51+00:00,0 days 00:38:52.400000,0 days 00:22:52,365318690,1536.5,2,1535.0,1538.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,1538,1554,3.0,{},2956246,khmer,
black_forest,2025-01-13 21:34:31+00:00,0 days 01:11:30.800000,0 days 00:42:04,365166020,978.3333333333334,6,993.6666666666666,963.0,False,team_random_map,False,125283,8,random_map,normal,dark,True,0,,,,998,1012,30.66666666666663,{},1587290,ethiopians,
black_forest,2025-01-13 21:34:31+00:00,0 days 01:11:30.800000,0 days 00:42:04,365166020,978.3333333333334,6,993.6666666666666,963.0,False,team_random_map,False,125283,8,random_map,normal,dark,False,1,,,,947,933,-30.66666666666663,{},14820811,teutons,
black_forest,2025-01-13 21:34:31+00:00,0 days 01:11:30.800000,0 days 00:42:04,365166020,978.3333333333334,6,993.6666666666666,963.0,False,team_random_map,False,125283,8,random_map,normal,dark,True,0,,,,1024,1037,30.66666666666663,{},1940242,spanish,
black_forest,2025-01-13 21:34:31+00:00,0 days 01:11:30.800000,0 days 00:42:04,365166020,978.3333333333334,6,993.6666666666666,963.0,False,team_random_map,False,125283,8,random_map,normal,dark,False,1,,,,1084,1064,-30.66666666666663,{},6931040,byzantines,
black_forest,2025-01-13 21:34:31+00:00,0 days 01:11:30.800000,0 days 00:42:04,365166020,978.3333333333334,6,993.6666666666666,963.0,False,team_random_map,False,125283,8,random_map,normal,dark,True,0,,,,959,975,30.66666666666663,{},5855937,bohemians,
black_forest,2025-01-13 21:34:31+00:00,0 days 01:11:30.800000,0 days 00:42:04,365166020,978.3333333333334,6,993.6666666666666,963.0,False,team_random_map,False,125283,8,random_map,normal,dark,False,1,,,,858,848,-30.66666666666663,{},8450356,goths,
black_forest,2025-01-14 14:17:04+00:00,0 days 00:57:07.200000,0 days 00:33:36,365285925,855.0,4,848.0,862.0,False,team_random_map,False,125283,7,random_map,normal,dark,True,0,,,,865,881,-14.0,{},16599832,persians,
black_forest,2025-01-14 14:17:04+00:00,0 days 00:57:07.200000,0 days 00:33:36,365285925,855.0,4,848.0,862.0,False,team_random_map,False,125283,7,random_map,normal,dark,False,1,,,,861,844,14.0,{},2461733,khmer,
black_forest,2025-01-14 14:17:04+00:00,0 days 00:57:07.200000,0 days 00:33:36,365285925,855.0,4,848.0,862.0,False,team_random_map,False,125283,7,random_map,normal,dark,True,0,,,,831,848,-14.0,{},15808545,persians,
black_forest,2025-01-14 14:17:04+00:00,0 days 00:57:07.200000,0 days 00:33:36,365285925,855.0,4,848.0,862.0,False,team_random_map,False,125283,7,random_map,normal,dark,False,1,,,,863,846,14.0,{},16734114,spanish,
megarandom,2025-01-12 03:06:29+00:00,0 days 00:53:44.900000,0 days 00:31:37,364748555,577.0,2,574.0,580.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,574,558,-6.0,{},21710231,mongols,
megarandom,2025-01-12 03:06:29+00:00,0 days 00:53:44.900000,0 days 00:31:37,364748555,577.0,2,574.0,580.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,580,596,6.0,{},3534857,franks,
arena,2025-01-15 07:53:26+00:00,0 days 00:57:42.900000,0 days 00:33:57,365445134,594.0,2,581.0,607.0,False,random_map,False,125283,6,random_map,normal,dark,True,0,,,,581,598,-26.0,{},12311718,teutons,
arena,2025-01-15 07:53:26+00:00,0 days 00:57:42.900000,0 days 00:33:57,365445134,594.0,2,581.0,607.0,False,random_map,False,125283,6,random_map,normal,dark,False,1,,,,607,590,26.0,{},20536653,sicilians,
african_clearing,2025-01-15 20:48:53+00:00,0 days 01:04:53,0 days 00:38:10,365554178,925.0,2,921.0,929.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,921,905,-8.0,{},10236564,vietnamese,
african_clearing,2025-01-15 20:48:53+00:00,0 days 01:04:53,0 days 00:38:10,365554178,925.0,2,921.0,929.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,929,945,8.0,{},4573283,mayans,
megarandom,2025-01-16 17:50:26+00:00,0 days 00:50:07.300000,0 days 00:29:29,365713719,952.0,6,946.6666666666666,957.3333333333334,False,team_random_map,False,125283,8,random_map,normal,dark,True,0,,,,970,985,-10.666666666666742,{},4371397,romans,
megarandom,2025-01-16 17:50:26+00:00,0 days 00:50:07.300000,0 days 00:29:29,365713719,952.0,6,946.6666666666666,957.3333333333334,False,team_random_map,False,125283,8,random_map,normal,dark,False,1,,,,916,895,10.666666666666742,{},11592730,saracens,
megarandom,2025-01-16 17:50:26+00:00,0 days 00:50:07.300000,0 days 00:29:29,365713719,952.0,6,946.6666666666666,957.3333333333334,False,team_random_map,False,125283,8,random_map,normal,dark,True,0,,,,1000,1014,-10.666666666666742,{},18895610,khmer,
megarandom,2025-01-16 17:50:26+00:00,0 days 00:50:07.300000,0 days 00:29:29,365713719,952.0,6,946.6666666666666,957.3333333333334,False,team_random_map,False,125283,8,random_map,normal,dark,False,1,,,,952,936,10.666666666666742,{},4117715,britons,
megarandom,2025-01-16 17:50:26+00:00,0 days 00:50:07.300000,0 days 00:29:29,365713719,952.0,6,946.6666666666666,957.3333333333334,False,team_random_map,False,125283,8,random_map,normal,dark,True,0,,,,870,890,-10.666666666666742,{},19265066,magyars,
megarandom,2025-01-16 17:50:26+00:00,0 days 00:50:07.300000,0 days 00:29:29,365713719,952.0,6,946.6666666666666,957.3333333333334,False,team_random_map,False,125283,8,random_map,normal,dark,False,1,,,,1004,985,10.666666666666742,{},4117136,malians,
gold_rush,2025-01-18 00:12:59+00:00,0 days 00:30:27.500000,0 days 00:17:55,366001820,998.875,8,1004.75,993.0,False,team_random_map,False,125283,9,random_map,normal,dark,True,0,,,,1020,1035,11.75,{},2090327,slavs,
gold_rush,2025-01-18 00:12:59+00:00,0 days 00:30:27.500000,0 days 00:17:55,366001820,998.875,8,1004.75,993.0,False,team_random_map,False,125283,9,random_map,normal,dark,False,1,,,,991,976,-11.75,{},20397953,huns,
gold_rush,2025-01-18 00:12:59+00:00,0 days 00:30:27.500000,0 days 00:17:55,366001820,998.875,8,1004.75,993.0,False,team_random_map,False,125283,9,random_map,normal,dark,True,0,,,,988,1004,11.75,{},10589479,ethiopians,
gold_rush,2025-01-18 00:12:59+00:00,0 days 00:30:27.500000,0 days 00:17:55,366001820,998.875,8,1004.75,993.0,False,team_random_map,False,125283,9,random_map,normal,dark,False,1,,,,1000,953,-11.75,{},21769263,portuguese,
gold_rush,2025-01-18 00:12:59+00:00,0 days 00:30:27.500000,0 days 00:17:55,366001820,998.875,8,1004.75,993.0,False,team_random_map,False,125283,9,random_map,normal,dark,True,0,,,,1000,1047,11.75,{},17561880,huns,
gold_rush,2025-01-18 00:12:59+00:00,0 days 00:30:27.500000,0 days 00:17:55,366001820,998.875,8,1004.75,993.0,False,team_random_map,False,125283,9,random_map,normal,dark,False,1,,,,1018,1001,-11.75,{},1522156,malians,
gold_rush,2025-01-18 00:12:59+00:00,0 days 00:30:27.500000,0 days 00:17:55,366001820,998.875,8,1004.75,993.0,False,team_random_map,False,125283,9,random_map,normal,dark,True,0,,,,1011,1026,11.75,{},318162,saracens,
gold_rush,2025-01-18 00:12:59+00:00,0 days 00:30:27.500000,0 days 00:17:55,366001820,998.875,8,1004.75,993.0,False,team_random_map,False,125283,9,random_map,normal,dark,False,1,,,,963,949,-11.75,{},18685121,tatars,
arabia,2025-01-13 13:26:29+00:00,0 days 00:55:06.500000,0 days 00:32:25,365077384,534.5,2,526.0,543.0,False,random_map,True,125283,6,random_map,normal,dark,True,0,,,,526,543,-17.0,{},21153226,cumans,
arabia,2025-01-13 13:26:29+00:00,0 days 00:55:06.500000,0 days 00:32:25,365077384,534.5,2,526.0,543.0,False,random_map,True,125283,6,random_map,normal,dark,False,1,,,,543,516,17.0,{},19906465,cumans,
arabia,2025-01-12 03:47:30+00:00,0 days 00:47:53,0 days 00:28:10,364755730,702.0,2,683.0,721.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,683,669,-38.0,{},10570108,bohemians,
arabia,2025-01-12 03:47:30+00:00,0 days 00:47:53,0 days 00:28:10,364755730,702.0,2,683.0,721.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,721,735,38.0,{},2716727,franks,
hideout,2025-01-12 20:07:40+00:00,0 days 01:27:53.400000,0 days 00:51:42,364937444,873.0,2,890.0,856.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,890,872,34.0,{},4560419,franks,
hideout,2025-01-12 20:07:40+00:00,0 days 01:27:53.400000,0 days 00:51:42,364937444,873.0,2,890.0,856.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,856,897,-34.0,{},4750088,britons,
acropolis,2025-01-14 02:31:52+00:00,0 days 00:44:34.100000,0 days 00:26:13,365212617,851.0,2,844.0,858.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,844,829,-14.0,{},2446998,mongols,
acropolis,2025-01-14 02:31:52+00:00,0 days 00:44:34.100000,0 days 00:26:13,365212617,851.0,2,844.0,858.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,858,873,14.0,{},14176607,lithuanians,
arabia,2025-01-17 09:31:33+00:00,0 days 00:19:10.900000,0 days 00:11:17,365847449,775.0,2,764.0,786.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,764,740,-22.0,{},21773918,bulgarians,
arabia,2025-01-17 09:31:33+00:00,0 days 00:19:10.900000,0 days 00:11:17,365847449,775.0,2,764.0,786.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,786,801,22.0,{},14961819,lithuanians,
megarandom,2025-01-12 19:09:07+00:00,0 days 01:26:04.600000,0 days 00:50:38,364922106,624.0,6,604.0,644.0,False,team_random_map,False,125283,8,random_map,normal,dark,True,0,,,,594,612,-40.0,{},11692480,magyars,
